cutoff,e.te2,e.te,e.pnde,e.tnie,e.tnde,e.pnie,e.pm,e.beta0,e.beta1,e.beta2,e.sigma,e.theta1,e.theta2,e.theta3,e.theta4,interaction,iter,method
1000,0.451178592996393,0.492131749864169,0.12335867825167,0.368773071612499,1.18205078240072,-0.689919032536555,0.793503939085426,63.464608596414,-46.7859233751615,-0.548355092824629,19.2719500287467,0.0992978483570873,0.0147462950982994,-0.022628432395354,-0.0197261131851978,1,619,H0I1
90,-0.03212522799901,0.414463602540965,0.131718728842272,0.282744873698693,1.10576381284246,-0.6913002103015,0.725859154595613,63.8272073379898,-46.9544276093998,-0.544898379238667,19.1129256645458,0.132313586676461,0.0147227907036207,-0.0207444778605969,-0.0194156964333406,1,620,H0I1
110,0.19134406429607,0.504235829047006,0.0886227944559149,0.415613034591091,1.16327117221292,-0.659035343165911,0.858676800263186,64.5271493323255,-46.9273905152929,-0.556850909014436,19.1543570630699,0.0578587697727724,0.0140437244843423,-0.022900237280545,-0.0207309589219404,1,620,H0I1
130,0.349364471316288,0.512245663295531,0.149456630038386,0.362789033257144,1.2315426318011,-0.719296968505569,0.759051336620486,65.1193405825572,-46.9789265947774,-0.562276643226795,19.0853412554298,0.127073482544083,0.0153110558423345,-0.023033433928714,-0.0200227945310332,1,620,H0I1
150,0.479412669548829,0.557942920401687,0.169597285025635,0.388345635376052,1.26937590243456,-0.71143298203287,0.752598300110506,64.6562299733354,-46.1667845405271,-0.560092639001517,19.3873848930318,0.140066147819202,0.0154100613485079,-0.0238218586881114,-0.0200774203498136,1,620,H0I1
1000,0.47193095332438,0.512337812210723,0.133261174406049,0.379076637804674,1.23166770584531,-0.719329893634582,0.786983366785192,65.0279161515982,-47.1340496023534,-0.56092942865755,19.313148748545,0.111418220240608,0.0152613641243053,-0.0233038862713043,-0.019539310490996,1,620,H0I1
90,-0.0138984895157677,0.466938222846583,0.12419741465947,0.342740808187113,1.16260648125865,-0.695668258412063,0.777787373249585,64.1948941681325,-47.1400221822658,-0.550138953603931,19.3456814268041,0.114928076236432,0.0147574868701223,-0.0220281836649162,-0.0204567780601474,1,621,H0I1
110,0.244667431061184,0.559256470285617,0.172699061897085,0.386557408388533,1.24610415649084,-0.686847686205221,0.748444620144949,65.4830524878647,-47.1677394201608,-0.56634081744534,19.1956543348949,0.143002850245038,0.0145618105647786,-0.0227571875987542,-0.0214170118822544,1,621,H0I1
130,0.339106927128129,0.490424939605055,0.163064409295351,0.327360530309704,1.20430800090608,-0.713883061301028,0.72020583663941,64.0441316108798,-47.0666479089549,-0.549657761237067,19.2131620345457,0.154236460985788,0.0151674931829,-0.0221227480152166,-0.0203115134529485,1,621,H0I1
150,0.425289602550718,0.502666826665031,0.115365880797606,0.387300945867426,1.21912749852104,-0.716460671856007,0.812770643845387,64.0635811018593,-47.0811920199068,-0.552130669456873,19.2154858311481,0.0942341308112274,0.0152175559096523,-0.0234437908296107,-0.0204040359978476,1,621,H0I1
1000,0.465055937259284,0.505820535176349,0.169424488537495,0.336396046638853,1.24546769998422,-0.739647164807869,0.719565430562703,64.459916537797,-47.1283215755566,-0.556784370328379,19.3207932987358,0.152136489518659,0.0156943243485143,-0.0228321988874906,-0.0203185948193551,1,621,H0I1
90,0.0189880481407082,0.501083355640515,0.13757843397233,0.363504921668185,1.16301070935095,-0.661927353710437,0.773267021563929,64.3129989141319,-46.7983850924885,-0.552421238831929,19.3981803976235,0.120535628503838,0.0141442349431985,-0.0219117021527996,-0.0209303597789293,1,622,H0I1
110,0.213066378776474,0.516284334900617,0.152027255953577,0.364257078947041,1.25440223678454,-0.738117901883918,0.757036780454626,63.6129106203094,-47.4901155098092,-0.541966210592923,19.1263051941779,0.152419252086838,0.0155425585716139,-0.023212724774343,-0.0201426091572532,1,622,H0I1
130,0.364453932625397,0.519143901818446,0.146699555748103,0.372444346070343,1.23340611955161,-0.714262217733167,0.767839091597744,62.7602521970402,-46.6202378778882,-0.540078319656567,19.098699619221,0.130104370092964,0.0153208617168369,-0.023309760165744,-0.0202832836422323,1,622,H0I1
150,0.434503301910741,0.504519640001529,0.155391790256876,0.349127849744653,1.18135337927308,-0.67683373927155,0.743800440859675,64.7815421672794,-46.7486250606752,-0.557396704089219,19.2219933525297,0.137592751432358,0.0144781528524761,-0.0219463478911862,-0.0207003248637018,1,622,H0I1
1000,0.453950567011926,0.500424318150789,0.0750957827580758,0.425328535392713,1.21335958068716,-0.712935262536373,0.879912416806052,64.4726417651336,-47.2906794056235,-0.554938168906659,19.2155285060953,0.0510948767119122,0.0150755978027162,-0.024069516704675,-0.0201970344943593,1,622,H0I1
90,-0.0150307103579149,0.463709843743234,0.0985088505047629,0.365200993238471,1.15232090232271,-0.688611058579472,0.824523872355523,63.7704820712017,-47.5023378117902,-0.544694628333398,19.2775037469131,0.0912364370312322,0.0144963614487318,-0.0221844250275275,-0.0189743326955842,1,623,H0I1
110,0.17779329980468,0.495178184124741,0.102693000017334,0.392485184107406,1.22214395436557,-0.726965770240834,0.83122230797178,64.3904246889047,-47.451685255246,-0.551944585855658,19.1302050924413,0.0896444324387033,0.0153201254355969,-0.0235913845488655,-0.0198845218681834,1,623,H0I1
130,0.36737857324574,0.525935717179318,0.150627386911366,0.375308330267953,1.21147736210092,-0.6855416449216,0.765095851611169,64.2691683587543,-47.7868794566492,-0.552273855193623,19.129201160999,0.13251486123036,0.0143458131754241,-0.022199607659084,-0.0203174675760354,1,623,H0I1
150,0.462618302168652,0.529148372570713,0.184984371267164,0.344164001303549,1.18900906118087,-0.659860688610153,0.708668538259988,64.9788145640804,-47.2613715032822,-0.556130368033335,19.3944802228806,0.174350870308826,0.0139619454032206,-0.0212440870414431,-0.0199558844556897,1,623,H0I1
1000,0.471916302481499,0.512160491556679,0.16469084335359,0.347469648203089,1.2539027019996,-0.741742210442925,0.732350949882132,64.8482733014215,-47.0128406511503,-0.560127477369816,19.1663751423663,0.145539010413363,0.0157774386778046,-0.0231683906685899,-0.0196313813804746,1,623,H0I1
90,-0.00681097071622333,0.525155564182185,0.137755070847944,0.387400493334241,1.25732781513422,-0.732172250952036,0.786173821810244,64.7999844846523,-46.7503291886442,-0.560176544362729,19.1922849089388,0.112298919071954,0.0156613282442915,-0.0239479114632251,-0.019093821998039,1,624,H0I1
110,0.22820903111405,0.536045842733164,0.173701882718755,0.362343960014409,1.23815993255016,-0.702114089816995,0.732527484317038,64.1470179460244,-46.8753421197268,-0.553453867150726,19.2164627039962,0.152602871041687,0.0149783245959824,-0.0227082726588451,-0.0195886219625301,1,624,H0I1
130,0.32921442380435,0.499228801353808,0.0901830488046869,0.409045752549121,1.22079821597549,-0.721569414621685,0.854236543230115,64.7348281931701,-46.7744436155847,-0.556789268640482,19.1223989207318,0.0694369132159535,0.015426573975992,-0.0241716433115219,-0.0200747791113703,1,624,H0I1
150,0.434507301199376,0.509199040616283,0.181987246229326,0.327211794386957,1.24618475446521,-0.736985713848926,0.699380194340226,65.0952824350835,-47.5040331750111,-0.56111300779986,19.1426511970337,0.167250994518547,0.0155141714206407,-0.0224022559161501,-0.0195956823545742,1,624,H0I1
1000,0.462116219433828,0.505913463843076,0.112888963315519,0.393024500527557,1.18587889789844,-0.679965434055367,0.818515331183067,65.3742772657321,-47.0564619405202,-0.563599344174604,19.1924379466181,0.0870180071629203,0.0144499906285953,-0.0228021804091263,-0.021166721182812,1,624,H0I1
90,-0.0188887268300161,0.486305972953643,0.083133098575053,0.40317287437859,1.17254495975589,-0.686238986802251,0.861589049716499,64.855522974604,-47.4693495625638,-0.55412651704668,19.1340454918554,0.0705549482066983,0.0144564649215975,-0.0229497954199902,-0.0208512662092813,1,625,H0I1
110,0.211732300296217,0.514250341852762,0.130790712616882,0.38345962923588,1.24083523490114,-0.726584893048382,0.792188451992658,61.6449757757821,-46.9655560206442,-0.528496755164707,19.2762516890231,0.120927810401753,0.015470590675622,-0.0236352896960558,-0.0202429381891512,1,625,H0I1
130,0.285846676180783,0.45362595734794,0.0522418999183745,0.401384057429566,1.19945579048296,-0.745829833135023,0.906568413236935,64.3040432013863,-47.3754325926717,-0.549448163923826,19.1676374763467,0.045119158827384,0.0157429661813873,-0.0242153755181129,-0.0203663127643813,1,625,H0I1
150,0.443483199124358,0.51693146377409,0.184091365773621,0.332840098000469,1.1874316074728,-0.670500143698711,0.701383725524039,65.5169525241787,-46.8566352072521,-0.564109169272246,19.2126196288725,0.165972826369869,0.0143096093164397,-0.0214129810487094,-0.0201182439663423,1,625,H0I1
1000,0.505332498196298,0.545851034213424,0.171239762853484,0.37461127135994,1.17336658990981,-0.62751555569639,0.742760981693855,64.6581451141396,-47.0723349882563,-0.55834314261411,19.1658284788581,0.142366174921496,0.0133308780168425,-0.0212890825854792,-0.0205925205751757,1,625,H0I1
90,0.0112973592597173,0.531893777819436,0.176844422879888,0.355049354939548,1.2457842840359,-0.713890506216464,0.724496694132404,65.5949285262821,-46.3819907376199,-0.570711616890211,19.2897151973465,0.143401990759166,0.0153915451851754,-0.0230464420383105,-0.0196053697934822,1,626,H0I1
110,0.203858248709902,0.491685200067473,0.15968968164993,0.331995518417543,1.20024416455057,-0.708558964483101,0.72735769073328,63.2641554913839,-47.1028769275432,-0.539829420849306,19.3095724159455,0.159138198929542,0.0150427959118729,-0.0220911025137869,-0.0199428108856739,1,626,H0I1
130,0.344007309858742,0.51017272180015,0.138211081884051,0.371961639916099,1.20279492599832,-0.692622204198166,0.777309792410674,66.906106959499,-46.9883262497597,-0.580030601671623,19.1095076532617,0.105324340247309,0.01474030380475,-0.0226563474181997,-0.0193173065092299,1,626,H0I1
150,0.453834397698334,0.531654675272857,0.162407952378605,0.369246722894252,1.24171690012698,-0.710062224854119,0.748712382893738,66.4227688076944,-46.8111480204644,-0.571186081314661,19.1736467907705,0.144394397775178,0.0151686565034402,-0.023056664777299,-0.0204247877461945,1,626,H0I1
1000,0.506493486761483,0.552940945582738,0.159837934815218,0.39310301076752,1.21088514258842,-0.657944197005678,0.765261947354254,66.2778274027656,-46.8270877593789,-0.571850769731338,19.3818881006135,0.131064053746322,0.0140505042804824,-0.0224452823795921,-0.0201245169638932,1,626,H0I1
90,-0.0291868641663225,0.477898379293572,0.0953983261097095,0.382500053183862,1.14616800524463,-0.66826962595106,0.836624820595011,66.2525141457108,-47.3770195749921,-0.576652990783129,19.1664153996131,0.0546347235563108,0.0141053538602881,-0.022178889439672,-0.0179102924383787,1,627,H0I1
110,0.188804593494733,0.509680066343416,0.105667370136944,0.404012696206471,1.19830041759137,-0.688620351247953,0.832341950837834,65.5166525082924,-47.1582068611305,-0.566471622324822,19.0611666903999,0.0740741216995349,0.0146023438354171,-0.0231695206450908,-0.0175607282907955,1,627,H0I1
130,0.365073876420532,0.524181516372205,0.152167680937996,0.372013835434209,1.1868365162217,-0.662654999849493,0.761484208404629,66.2609195879265,-47.356799846281,-0.569837376592508,19.210264281149,0.130600383502653,0.0139928162798258,-0.0218483689489622,-0.0201074693990062,1,627,H0I1
150,0.436919104883452,0.514306016187142,0.105627411868806,0.408678604318336,1.22552878702329,-0.711222770836149,0.834332428701355,65.2294111662295,-47.1769865583498,-0.560516596720212,19.149450146728,0.0852894004839815,0.0150756295117851,-0.0237382982011655,-0.0193197296221995,1,627,H0I1
1000,0.478554091999279,0.525946807596609,0.113193442705628,0.412753364890982,1.25971478025081,-0.733767972654201,0.826823522072681,64.904064077183,-46.667068532881,-0.559480431459437,19.2022013538017,0.0894755958158668,0.0157234640126838,-0.0245681028097439,-0.0195103292571696,1,627,H0I1
90,0.00829029607973816,0.518957440915372,0.149909155425752,0.36904828548962,1.20979230456682,-0.690834863651452,0.762259802283604,65.3512791859531,-46.6096065231381,-0.566186881292397,19.5069611630622,0.120856803139385,0.0148217270040352,-0.0227395858537214,-0.0201363916597017,1,628,H0I1
110,0.181999781347154,0.500653091153432,0.115724710759291,0.384928380394141,1.20485197325083,-0.704198882097396,0.811192566294721,65.1670846201947,-46.9206050234744,-0.565011898601725,19.2089955121102,0.0837159881414011,0.0150083077945198,-0.0232121316838657,-0.0207636712685557,1,628,H0I1
130,0.352752430285492,0.51264544653569,0.10785507239473,0.40479037414096,1.19783174662861,-0.685186300092921,0.829944928410967,63.7522015697649,-46.7782968852745,-0.549238587004128,19.0224474368737,0.0828781897472707,0.0146475255773712,-0.0233009054798872,-0.020161527828026,1,628,H0I1
150,0.453562169130428,0.526225891056853,0.170266588271474,0.35595930278538,1.20882277333931,-0.682596882282454,0.731967960252006,64.78632379105,-47.1983063732654,-0.557433202267182,19.2449460456683,0.152133272127898,0.0144623172891877,-0.02200409855503,-0.0203862665856174,1,628,H0I1
1000,0.469991545020459,0.515643905184509,0.0871761036233185,0.42846780156119,1.17918553745933,-0.663541632274825,0.86499691990283,66.388982644153,-47.2385750246683,-0.571037875250534,19.3391352507738,0.059320541182588,0.014046605595709,-0.0231169003990015,-0.0201722205344001,1,628,H0I1
90,-0.0279418203158117,0.483172210140134,0.118568364096744,0.36460384604339,1.19473267369746,-0.71156046355733,0.797356723106216,65.6879150504785,-47.2726162966259,-0.565438979040741,19.1692396514843,0.0999856961192996,0.0150522759115433,-0.022765067684175,-0.0209429764714931,1,629,H0I1
110,0.221841503582533,0.533976459254859,0.152566486669461,0.381409972585398,1.22765839219943,-0.693681932944574,0.766445294454619,65.2136907372419,-47.046445929672,-0.562845367653341,19.1068814702669,0.127060247958951,0.0147446192637279,-0.0228517135414881,-0.0206163162560107,1,629,H0I1
130,0.337508334505754,0.514121513534546,0.0832488290728878,0.430872684461658,1.23268875526276,-0.71856724172821,0.870847627527207,64.8742859727228,-47.0433664259669,-0.559339918197842,19.1421244086456,0.0557346794553724,0.0152745710249932,-0.0244336239839206,-0.0209861404250932,1,629,H0I1
150,0.482652542023074,0.562488532248378,0.126324115690087,0.436164416558291,1.27685956114022,-0.714371028891842,0.821663962284274,65.9970288430938,-47.7157179370457,-0.566892252404924,19.0900843427947,0.102992273782295,0.0149713985197573,-0.0241122945476395,-0.020428690267587,1,629,H0I1
1000,0.489469269888864,0.532966587205571,0.150082923154545,0.382883664051026,1.18282403266371,-0.649857445458138,0.769978365204321,64.3029925813581,-46.1935574925282,-0.558590936380727,19.1570989418083,0.112805045629678,0.0140681402501475,-0.0223568212878216,-0.0203604870527791,1,629,H0I1
90,0.043826710453611,0.538574649870689,0.176967381285676,0.361607268585013,1.22009798702068,-0.681523337149993,0.728696356035424,64.9415706051785,-46.9049392178049,-0.56191631642484,19.2234256255263,0.149654034606139,0.014529884240662,-0.0222392486405577,-0.0206734482656957,1,630,H0I1
110,0.182875902565724,0.494993280739463,0.163626102390765,0.331367178348699,1.21885894549826,-0.723865664758797,0.72243963433052,66.7909498339961,-47.2770582702345,-0.579443267275298,19.0869180196093,0.136172876775637,0.0153111401437289,-0.0223201883051989,-0.0211435745669334,1,630,H0I1
130,0.34032603125563,0.51213628811311,0.156874924096907,0.355261364016203,1.29451244515716,-0.782376157044051,0.746058697862918,66.5717755346329,-47.4007952804681,-0.571443571868083,19.076893570433,0.148190888528456,0.0165055491667338,-0.0240003889033699,-0.0195985778970826,1,630,H0I1
150,0.504036581004521,0.576022282013213,0.213076160757688,0.362946121255525,1.31541904513461,-0.739396763121395,0.695128764995426,64.5626401652792,-47.5970130755137,-0.554700216856626,19.2045393188115,0.200502945932496,0.0155345202428633,-0.0231599172542199,-0.0194257130901531,1,630,H0I1
1000,0.471484744364973,0.511063063951323,0.15247680469244,0.358586259258883,1.23880943782495,-0.727746373873625,0.753073424360114,64.839351082984,-47.0402855897224,-0.560121724494513,19.2641687461634,0.131251998245709,0.015470704838421,-0.0230936657699599,-0.019153067063845,1,630,H0I1
90,0.0299323447240485,0.544297718303684,0.127649787455666,0.416647930848018,1.2148190538806,-0.670521335576916,0.811783964329603,65.1153385285413,-47.261871802718,-0.560360583277236,19.2871143363632,0.101683269117091,0.014187363089973,-0.0230030937192465,-0.0217325916350629,1,631,H0I1
110,0.232224429217263,0.516906735102726,0.180418643393893,0.336488091708833,1.15423732963477,-0.637330594532044,0.707876605220557,64.7871533932118,-46.7261323006232,-0.558978609978724,19.114479826156,0.157199735064907,0.0136397035909506,-0.0208409863665923,-0.0203420612692311,1,631,H0I1
130,0.322063647944392,0.480359225196566,0.118911132287297,0.361448092909268,1.18244020182509,-0.702080976628522,0.795234261625405,63.8203695176234,-46.7422756656633,-0.549634042438347,19.1951693701332,0.100864211450811,0.0150202566441211,-0.0227530443135667,-0.0202218678955097,1,631,H0I1
150,0.456371177726167,0.534993320965732,0.13372958466317,0.401263736302561,1.2498798557156,-0.714886534749866,0.797743540104428,65.22404380131,-46.6360899968199,-0.563058445654825,19.266107225015,0.107525455269067,0.015329040980893,-0.0239331871760377,-0.020463523745166,1,631,H0I1
1000,0.490587651284397,0.533643406543383,0.18681242549822,0.346830981045164,1.21310829840059,-0.679464891857202,0.70870599476053,65.5546827379095,-46.8472261081443,-0.566892948738278,19.1509624939302,0.161172075075023,0.0145038446948533,-0.0219072922382473,-0.0194225586029305,1,631,H0I1
90,0.00720751390776994,0.504724437376614,0.136968405429182,0.367756031947432,1.21325088292534,-0.708526445548729,0.776412131069052,63.9598652015347,-46.9691286713768,-0.549500715847727,19.0490379221115,0.121755611863614,0.0150849390991685,-0.0229146783843161,-0.0181948458025213,1,632,H0I1
110,0.190839513509904,0.491394443461254,0.136376210438416,0.355018233022838,1.1777603048924,-0.686365861431143,0.769753579944203,63.6307871629604,-46.6018508143609,-0.549456972562349,19.12076315243,0.113933808926864,0.0147282961821686,-0.0223464106308213,-0.019974128186137,1,632,H0I1
130,0.347110796515747,0.503513605411647,0.120385941684818,0.383127663726829,1.20380125168952,-0.700287646277874,0.804541923068275,62.2752366571923,-46.8379178344927,-0.537388230177978,19.2336708711597,0.098206436753753,0.0149512975523896,-0.0231311586871363,-0.0191263940256372,1,632,H0I1
150,0.423848394085018,0.500401079465653,0.131644542281632,0.368756537184021,1.22897730387116,-0.728576224405509,0.783328410584849,64.5762753873797,-47.2453694587683,-0.55678190155591,19.1595396971322,0.112141787471713,0.0154211139155414,-0.0232262499830208,-0.019827785658324,1,632,H0I1
1000,0.511207658768753,0.55339714978784,0.165456080684698,0.387941069103143,1.23766228655425,-0.68426513676641,0.756570574727254,64.0859724906553,-47.2617825662397,-0.551075339166762,19.3270255908484,0.145671871355171,0.0144781914606665,-0.0226865375711719,-0.0198809775888714,1,632,H0I1
90,0.00031253347688589,0.511416793751182,0.160895518635661,0.350521275115521,1.2909696251472,-0.779552831396018,0.738543164019588,63.3932596905596,-47.0650098970199,-0.540882240301736,19.2157305472999,0.164985900796284,0.0165633202479233,-0.0240109182805695,-0.0187130228584733,1,633,H0I1
110,0.154457125206522,0.507519740572109,0.0608985621674059,0.446621178404703,1.22966898302136,-0.722149242449252,0.905029742280505,66.6797444956699,-47.0872022073327,-0.576836771118857,19.2771918617095,0.0248221331687121,0.0153364228197188,-0.0248214029728856,-0.0196643233431058,1,633,H0I1
130,0.336035921280166,0.499982535963037,0.130436596500434,0.369545939462603,1.24364870876857,-0.743666172805536,0.785220724498627,66.0471113418146,-47.5584299665152,-0.565170253099066,19.1933462607395,0.122844141097297,0.0156368949380611,-0.0234072511025264,-0.0190588459908737,1,633,H0I1
150,0.415502985798375,0.491701657702052,0.105827254281625,0.385874403420426,1.17319789665804,-0.681496238955984,0.824231627124965,65.5727869019758,-46.8432520570056,-0.565987514386122,19.1820443929648,0.0788333726312146,0.0145484399359515,-0.0227860064258024,-0.0205658769856274,1,633,H0I1
1000,0.49218136759744,0.53175584947886,0.178862796962798,0.352893052516061,1.22021541010317,-0.688459560624306,0.720969318107451,65.7861844444547,-47.1099535872852,-0.568613012986933,19.2687060414959,0.153994018812192,0.0146138874738802,-0.0221047259410042,-0.0204848204365334,1,633,H0I1
90,0.0156334509887145,0.558183257713144,0.116975025657822,0.441208232055322,1.21741926133493,-0.659236003621789,0.833990357129873,66.519377267639,-47.0418529958786,-0.579831162562986,19.182104164056,0.0653311638330116,0.0140138187940757,-0.0233928760368671,-0.0203577020922801,1,634,H0I1
110,0.190295636367579,0.496799299089905,0.137357261315712,0.359442037774192,1.19465552468226,-0.69785622559236,0.771175174099073,64.4486435586456,-46.7768855840051,-0.556079456219107,19.1453954047412,0.115771945994247,0.0149188261869017,-0.0226030068091597,-0.0181352261422012,1,634,H0I1
130,0.360979088664781,0.520508140758297,0.132541590215144,0.387966550543153,1.18317306076054,-0.662664920002241,0.792458461803643,64.9874440987857,-46.8546823460459,-0.561861832309718,19.1799380553003,0.102099719948312,0.0141429818071995,-0.0224231905529941,-0.0202155296082676,1,634,H0I1
150,0.434558778997939,0.509237724010293,0.150625583167674,0.358612140842619,1.19871232963856,-0.689474605628266,0.755186983768375,64.8387723330096,-46.9638336220198,-0.558949097489602,19.2935347648182,0.130007156889633,0.0146809694280365,-0.0223168907995507,-0.0199394955289124,1,634,H0I1
1000,0.486326995347206,0.532706510300351,0.129718776625731,0.40298773367462,1.25199195903248,-0.719285448732131,0.80312589189613,65.5888470372328,-46.59066646911,-0.565981936969791,19.1150359633952,0.103493943457233,0.015438402221806,-0.0240879400845409,-0.0200940153008842,1,634,H0I1
90,-0.0328037541492926,0.503151275334584,0.112980715638349,0.390170559696235,1.21616258335462,-0.713011308020041,0.817088604359682,66.326566582842,-46.9495893539716,-0.575025905955592,19.2553710108495,0.080042952398774,0.0151867421596463,-0.0234971569058666,-0.0199302057974818,1,635,H0I1
110,0.201958830253539,0.521983301188373,0.141646277681108,0.380337023507266,1.24714090552725,-0.725157604338875,0.77797436313786,65.4754592708393,-47.2000221001197,-0.563256512698599,18.9611381785081,0.12286072256357,0.0153635013729588,-0.0234214853861973,-0.0193546221845795,1,635,H0I1
130,0.374054444130823,0.534040594904619,0.165057329168619,0.368983265736,1.26389619251427,-0.729855597609656,0.745738219704416,64.2392379934392,-46.9540319418894,-0.554064505797915,19.1949391653986,0.145571754224903,0.015544045259264,-0.0234024388939716,-0.0193312913335478,1,635,H0I1
150,0.43951993294594,0.508387905873048,0.182333663990323,0.326054241882725,1.21166964855938,-0.703281742686328,0.698140828571171,64.1441330730234,-46.918249757897,-0.552151688819699,19.2691046855433,0.16870013228946,0.0149895135968484,-0.0219389254688854,-0.0202121852380559,1,635,H0I1
1000,0.47112221965465,0.516359347695787,0.156899971024522,0.359459376671265,1.19050068605916,-0.674141338363377,0.748668753035257,65.5807351990357,-46.832509187317,-0.567416944847338,19.2153463758321,0.12889702665273,0.0143947302859003,-0.0220701545351868,-0.0195285417811521,1,635,H0I1
90,-0.00351978691311121,0.511946238997872,0.172219683207126,0.339726555790746,1.21863055229682,-0.706684313298947,0.718879848130329,66.7525459448697,-46.8468695028453,-0.582779152392667,19.1157973730071,0.133135015828784,0.0150849847769663,-0.0223368365953703,-0.0200233834199037,1,636,H0I1
110,0.237605360679946,0.563939793607432,0.193969746220276,0.369970047387155,1.32460040174838,-0.760660608140952,0.717444238657885,64.5878729577183,-46.7849222703732,-0.557747279928487,19.2495184308411,0.174766146137302,0.016258669913889,-0.024166560521232,-0.0180500878797599,1,636,H0I1
130,0.339126804631667,0.499312096740748,0.125340826833536,0.373971269907212,1.23379711781425,-0.7344850210735,0.793796627800404,65.3518979253633,-47.4056126006644,-0.560919223641163,19.154175463147,0.112168093627193,0.015493629989779,-0.0233823851263801,-0.0200496218441443,1,636,H0I1
150,0.430400004895303,0.503504813237494,0.128693419241953,0.374811393995541,1.20646083085117,-0.702956017613671,0.790161477687277,63.637402331248,-47.1940564292623,-0.549121830168866,19.3150312418609,0.106764924383621,0.0148950115925574,-0.0228369310280553,-0.0195631366362186,1,636,H0I1
1000,0.492792096134476,0.536391792466162,0.181245358526224,0.355146433939937,1.2179613811774,-0.681569588711239,0.720059324582297,65.1245054617117,-46.8904196357849,-0.560606201575654,19.1685043542877,0.162025293821546,0.0145353697835345,-0.0221093355679845,-0.019322858582839,1,636,H0I1
90,0.0135554055012715,0.550527540466323,0.149614542871529,0.400912997594794,1.32428928282987,-0.773761742363542,0.780177595282522,63.230822086956,-46.9907377330887,-0.543046902202811,19.3167215288312,0.138253435967199,0.0164662607928944,-0.0249980059183277,-0.0202210812542747,1,637,H0I1
110,0.183681338580985,0.488483084440946,0.0646921799580991,0.423790904482846,1.13683379164487,-0.648350707203921,0.893893102048481,62.4963361866739,-46.5081376241846,-0.539129009529641,19.3970618655755,0.0349353772742889,0.0139405863215381,-0.0230527745563659,-0.0189159291869679,1,637,H0I1
130,0.37704824056697,0.529367649136496,0.17918025145798,0.350187397678516,1.19854090317556,-0.669173254039061,0.718802025403964,65.5090430291383,-47.1190068178606,-0.564226526987437,19.1162536354449,0.158386027636437,0.0142017690785751,-0.021633746561296,-0.0202839247984618,1,637,H0I1
150,0.412270495073791,0.490413348585051,0.100988483421187,0.389424865163864,1.21376110393768,-0.723347755352633,0.832124171243402,65.4832166608993,-47.1092302067261,-0.564490672400475,19.0001960033345,0.077929428958719,0.0153546927465895,-0.0236211166184078,-0.0207117967745316,1,637,H0I1
1000,0.465836539415454,0.508078888571423,0.11744197380601,0.390636914765413,1.16465544835375,-0.656576559782326,0.811784773645966,64.7258937444401,-46.9082264250414,-0.557152885192683,19.2573123787843,0.0933038489091407,0.0139970450776161,-0.0223247296765988,-0.0194059205832776,1,637,H0I1
90,-0.00523839644328076,0.529360040030053,0.14339289260024,0.385967147429812,1.24348389275223,-0.714123852722176,0.779058254293053,66.2310553353678,-46.8877890528519,-0.575125423365439,19.1866110737266,0.108298562888089,0.0152304868100566,-0.0234622067360004,-0.0210985285152102,1,638,H0I1
110,0.222929931721178,0.538410975535636,0.1402904886057,0.398120486929936,1.25422067490043,-0.715809699364795,0.788852184815767,64.1482333180284,-47.2584020849884,-0.548196551016892,19.1886622214355,0.130915207394472,0.0151467182084892,-0.0235710505888766,-0.0204951659795861,1,638,H0I1
130,0.32059052236538,0.477569559378807,0.113067867961931,0.364501691416875,1.17913031835854,-0.701560758979734,0.804447195668492,64.6310514153712,-47.3747785675368,-0.557301508768665,19.3636833551133,0.092561423212793,0.0148087395908268,-0.0225027426540231,-0.0192788452503615,1,638,H0I1
150,0.373081355123503,0.45273545621237,0.0483221291545661,0.404413327057804,1.20391566833133,-0.751180212118959,0.913538286397015,65.8293454562967,-47.1756288695238,-0.564746991877848,19.3227798399713,0.0344072650200599,0.0159230566739563,-0.0244955619430713,-0.0198531606494122,1,638,H0I1
1000,0.469569420296775,0.513879586504159,0.144656788309596,0.369222798194563,1.24485182460169,-0.730972238097528,0.768307347646952,65.5915521131223,-46.6512038724465,-0.567778299672071,19.0483268107694,0.117888289217386,0.0156688826315426,-0.0235834221834926,-0.0207426139251243,1,638,H0I1
90,0.022984673003269,0.546195074998567,0.10664179892129,0.439553276077277,1.24272987976706,-0.696534804768488,0.845135245933392,63.8225787813988,-47.0495381278875,-0.542530981830134,19.3269042017315,0.100338492832427,0.0148042857057428,-0.024146636206241,-0.0212084019966316,1,639,H0I1
110,0.172190955494453,0.489224130702463,0.131005684964809,0.358218445737653,1.23747081702134,-0.748246686318878,0.778188404724404,64.4816421916773,-46.9280254487262,-0.556381037543632,19.0732963276259,0.112796133053806,0.0159445593366466,-0.0235779179174172,-0.0202815363078317,1,639,H0I1
130,0.384732014782575,0.543328570366317,0.174018294183806,0.369310276182512,1.22936041426307,-0.686031843896752,0.736635855970669,65.5870296835208,-47.34841957431,-0.56622153904191,19.1002910683154,0.148622817291504,0.0144890125175155,-0.0222888563032812,-0.0186047396747374,1,639,H0I1
