cutoff,e0.te2,e0.te,e0.pnde,e0.tnie,e0.tnde,e0.pnie,e0.pm,e0.beta0,e0.beta1,e0.beta2,e0.sigma,e0.theta1,e0.theta2,e0.theta4,interaction,iter,method
1000,7.98058027651887,-0.292478225319546,-0.402056739368368,0.109578514048822,-0.402056739368368,0.109578514048822,-0.305489830238163,65.6547013806207,-46.7932568171137,-0.566345799795103,19.1797158012467,-0.402056739368368,-0.00234175865289944,0.0147093671984912,0,190,H0I0
90,8.01747928678534,-0.279670128941531,-0.41558897590666,0.135918846965128,-0.41558897590666,0.135918846965128,-0.393830559008314,65.211408791309,-46.8877802653849,-0.564040543410743,19.2814167193421,-0.41558897590666,-0.00289881172015028,0.0147673173642933,0,191,H0I0
110,7.89733985099129,-0.311248246323818,-0.453406950627832,0.142158704304014,-0.453406950627832,0.142158704304014,-0.36293136501465,63.1963256068658,-47.3200163809025,-0.540663670989104,19.2097452871125,-0.453406950627832,-0.00300419812114408,0.0137772500365491,0,191,H0I0
130,8.07537210506803,-0.309606884726437,-0.440951052041922,0.131344167315485,-0.440951052041922,0.131344167315485,-0.339178104661634,65.7362452330137,-46.8840200926518,-0.567640898075381,19.185820897224,-0.440951052041922,-0.00280146981969387,0.0148885131729212,0,191,H0I0
150,7.96130727197632,-0.309575635961936,-0.415417598328924,0.105841962366987,-0.415417598328924,0.105841962366987,-0.276792408642339,62.8851063337264,-46.4692399042913,-0.544542980122711,19.4372402899436,-0.415417598328924,-0.002277677934586,0.0146600149598004,0,191,H0I0
1000,7.84324334903153,-0.314772012746598,-0.41880841032709,0.104036397580493,-0.41880841032709,0.104036397580493,-0.267085607170938,64.6103890195577,-46.7160014520443,-0.557651702240993,19.1404212797687,-0.41880841032709,-0.00222699705340343,0.0138656750606503,0,191,H0I0
90,7.75717066167912,-0.32752433335725,-0.450622799263641,0.123098465906391,-0.450622799263641,0.123098465906391,-0.298876880260364,63.7186171641628,-46.4630067160282,-0.546279594417187,19.2493065676133,-0.450622799263641,-0.00264938656808721,0.0129213806188315,0,192,H0I0
110,8.03422171842317,-0.313713246094985,-0.427320427041483,0.113607180946498,-0.427320427041483,0.113607180946498,-0.291430877462901,65.3248259699813,-46.2808490470748,-0.567776030951598,19.2437298321468,-0.427320427041483,-0.00245473415647457,0.0150892975853438,0,192,H0I0
130,7.89661115535862,-0.328326032739633,-0.460246093219772,0.13192006048014,-0.460246093219772,0.13192006048014,-0.318002331099334,67.3167346005533,-46.9355923210414,-0.579826293542559,19.2886742576683,-0.460246093219772,-0.00281066146087602,0.013705738099475,0,192,H0I0
150,8.01440982883798,-0.318574461443635,-0.453624880675686,0.13505041923205,-0.453624880675686,0.13505041923205,-0.336725967969056,65.7972602661208,-47.2851923381081,-0.564481376015397,19.1795588549451,-0.453624880675686,-0.00285608268792449,0.0148007382746191,0,192,H0I0
1000,7.99381520311318,-0.314349674283322,-0.417037374426002,0.10268770014268,-0.417037374426002,0.10268770014268,-0.26421108500662,64.7180793399785,-47.0802731270394,-0.559008545845982,19.2059225081447,-0.417037374426002,-0.0021811194651652,0.014897167324678,0,192,H0I0
90,7.99056043235698,-0.299685523434033,-0.413188614322645,0.113503090888612,-0.413188614322645,0.113503090888612,-0.307063558715537,66.0507520800172,-47.1976116897839,-0.572032005685611,19.1992927623025,-0.413188614322645,-0.00240484818669713,0.0146969513337728,0,193,H0I0
110,7.90705551424723,-0.314084109954711,-0.398019448998532,0.083935339043821,-0.398019448998532,0.083935339043821,-0.218179474955935,65.1082108221874,-46.3072217049508,-0.564159257428902,19.3207404111682,-0.398019448998532,-0.00181257557576268,0.0145682757873754,0,193,H0I0
130,7.9021150547541,-0.335141280803477,-0.432416107719816,0.0972748269163397,-0.432416107719816,0.0972748269163397,-0.232817272880498,64.1521598727992,-46.8367653790019,-0.552894337114981,19.1855725864464,-0.432416107719816,-0.00207689036869208,0.0145329267037044,0,193,H0I0
150,7.90606644451127,-0.325697580791692,-0.425800958840797,0.100103378049105,-0.425800958840797,0.100103378049105,-0.247420764455259,64.4397125247926,-47.0759867294318,-0.556419466152885,19.2130679853679,-0.425800958840797,-0.00212642123944097,0.0146083829531051,0,193,H0I0
1000,7.83866057302732,-0.341168541827519,-0.427542276243459,0.0863737344159409,-0.427542276243459,0.0863737344159409,-0.203518488380535,64.4551314363219,-46.7637979710887,-0.556576593279683,19.1143053701046,-0.427542276243459,-0.0018470213747254,0.0140725769260358,0,193,H0I0
90,7.87957224003413,-0.28322754850307,-0.40138840979161,0.11816086128854,-0.40138840979161,0.11816086128854,-0.340392332603373,66.6819663570654,-47.0681826097329,-0.580100894603887,19.131690407638,-0.40138840979161,-0.00251041902909815,0.0135933862822438,0,194,H0I0
110,7.92679532201727,-0.288085701857596,-0.402834845726412,0.114749143868816,-0.402834845726412,0.114749143868816,-0.324706320255746,64.8103650974967,-47.1424104805346,-0.559555950948292,19.0450062023751,-0.402834845726412,-0.00243409581095129,0.0141814484527464,0,194,H0I0
130,7.86073325006093,-0.307543807568318,-0.402557427538743,0.0950136199704244,-0.402557427538743,0.0950136199704244,-0.251720043206816,65.6104386622526,-46.608880655412,-0.568618185892461,19.1264421483544,-0.402557427538743,-0.00203853039666148,0.0141925530617465,0,194,H0I0
150,7.85828629682886,-0.312782412814382,-0.43432892454439,0.121546511730008,-0.43432892454439,0.121546511730008,-0.311662999962691,65.4745397302052,-47.1372135756675,-0.562952225076445,19.3023904952466,-0.43432892454439,-0.00257856802534359,0.0139973045062787,0,194,H0I0
1000,7.87760004759783,-0.3234609196948,-0.437099043154689,0.113638123459889,-0.437099043154689,0.113638123459889,-0.281273877223434,65.9432118532515,-46.8852745614943,-0.570334500418788,19.2379450809683,-0.437099043154689,-0.00242374870410201,0.0141396613756232,0,194,H0I0
90,7.78887684853657,-0.319413191190321,-0.470490651839397,0.151077460649076,-0.470490651839397,0.151077460649076,-0.372605611851924,64.8961983482325,-46.9539339257044,-0.561450287258014,19.2118630786834,-0.470490651839397,-0.00321756768853761,0.0128452476171808,0,195,H0I0
110,7.88665643471386,-0.315984229181136,-0.399679839542408,0.0836956103612728,-0.399679839542408,0.0836956103612728,-0.216057515244119,65.2719423802889,-46.8429423956233,-0.565028910453967,19.2770476286078,-0.399679839542408,-0.00178672828991829,0.0143807650037316,0,195,H0I0
130,7.89502028296816,-0.311452420793083,-0.406275210705223,0.0948227899121402,-0.406275210705223,0.0948227899121402,-0.247575842230291,63.9757956745388,-46.8318341050084,-0.551238242531842,19.0217008602636,-0.406275210705223,-0.00202475072190264,0.0143162514421877,0,195,H0I0
150,7.92527753306591,-0.335249828515592,-0.426977473070147,0.0917276445545552,-0.426977473070147,0.0917276445545552,-0.220056922112423,65.2410232663482,-47.2082553805228,-0.561721279934254,18.9365346200942,-0.426977473070147,-0.00194304245762067,0.0145988578862601,0,195,H0I0
1000,7.90698919606675,-0.339147080570008,-0.452947658615204,0.113800578045196,-0.452947658615204,0.113800578045196,-0.266412743867011,64.2945404016759,-46.9795397477626,-0.55428877112897,19.2403482271028,-0.452947658615204,-0.0024223434000461,0.014405512444266,0,195,H0I0
90,7.84652112410995,-0.296814756288451,-0.395382191835735,0.0985674355472839,-0.395382191835735,0.0985674355472839,-0.271628024874652,63.0990960157502,-46.8703317120373,-0.538204188110284,19.0877526300076,-0.395382191835735,-0.0021029813945603,0.0137174925044252,0,196,H0I0
110,8.01547229890025,-0.311931087319544,-0.427244892670006,0.115313805350462,-0.427244892670006,0.115313805350462,-0.297528721435804,66.3517958883398,-47.3542004529917,-0.573998272542015,19.2178546894627,-0.427244892670006,-0.00243513361533648,0.0147404051088609,0,196,H0I0
130,7.9117859155589,-0.293211124870269,-0.395673935945857,0.102462811075588,-0.395673935945857,0.102462811075588,-0.285825956461734,65.2351577637819,-47.0230227087433,-0.562433515068734,19.3857389847151,-0.395673935945857,-0.00217899244185628,0.0142361285540308,0,196,H0I0
150,7.92562873828435,-0.298537143585772,-0.392929046459869,0.0943919028740966,-0.392929046459869,0.0943919028740966,-0.258918190025854,64.8823524049379,-47.1156740641199,-0.557913285048445,19.3871678909838,-0.392929046459869,-0.00200340767163043,0.0144817839016432,0,196,H0I0
1000,7.98072673230959,-0.306429312999141,-0.435222833451124,0.128793520451983,-0.435222833451124,0.128793520451983,-0.337022242148716,65.3993698487765,-47.05705359246,-0.563752161516131,19.2130396617062,-0.435222833451124,-0.0027369652500432,0.0144463647093424,0,196,H0I0
90,7.85925458557733,-0.320744781469008,-0.45260195803471,0.131857176565702,-0.45260195803471,0.131857176565702,-0.326676162230757,63.9694334998439,-47.0215708880415,-0.545984441463702,19.1094931052311,-0.45260195803471,-0.00280418484698553,0.0132633341829175,0,197,H0I0
110,7.83482332061953,-0.312152281993712,-0.421302822646021,0.109150540652309,-0.421302822646021,0.109150540652309,-0.282246398760034,65.1717899975251,-46.9522920227318,-0.562433041703186,19.1828257305114,-0.421302822646021,-0.00232471165836727,0.0135106789727355,0,197,H0I0
130,7.92424992139678,-0.30627418523003,-0.400289713953367,0.0940155287233367,-0.400289713953367,0.0940155287233367,-0.250398206324617,65.5511515947772,-46.844931934949,-0.564562369755485,19.3080030240968,-0.400289713953367,-0.0020069519762328,0.0145700025194446,0,197,H0I0
150,7.91808307020086,-0.293409432909983,-0.415810863702869,0.122401430792887,-0.415810863702869,0.122401430792887,-0.337858305130095,64.6783529365982,-46.6388675752411,-0.557537466150962,19.2558215235461,-0.415810863702869,-0.002624451174665,0.0137374855630644,0,197,H0I0
1000,7.8760342363242,-0.317165050862517,-0.446217655473685,0.129052604611168,-0.446217655473685,0.129052604611168,-0.324391203615221,66.1453273148439,-46.9495592332045,-0.568829307648628,19.17265151393,-0.446217655473685,-0.00274875007814551,0.0138924162317455,0,197,H0I0
90,7.80933769237342,-0.310345258951089,-0.409454359391709,0.0991091004406201,-0.409454359391709,0.0991091004406201,-0.259294198429875,64.0134559454479,-47.0174494912817,-0.547233967876514,19.0271608660222,-0.409454359391709,-0.00210792166552968,0.0134117690972088,0,198,H0I0
110,7.83891280496857,-0.330252132991109,-0.447142650136903,0.116890517145794,-0.447142650136903,0.116890517145794,-0.281911792035134,65.0607149911762,-47.3229070715488,-0.559508316991683,19.2754528472666,-0.447142650136903,-0.00247006205618484,0.0138755225281411,0,198,H0I0
130,7.79248496868687,-0.31024714235385,-0.395554549422431,0.0853074070685807,-0.395554549422431,0.0853074070685807,-0.224789844257949,64.9212956531971,-46.9591189676582,-0.557250622023421,19.1295280168943,-0.395554549422431,-0.00181663133687269,0.0137150740830138,0,198,H0I0
150,7.89883973676828,-0.298266613683049,-0.409540676911983,0.111274063228933,-0.409540676911983,0.111274063228933,-0.303021932446841,63.1867221735409,-46.9431581854495,-0.544289055632765,19.2595705822979,-0.409540676911983,-0.00237040002271138,0.0141120323227495,0,198,H0I0
1000,7.84726348342735,-0.328141382608282,-0.431763086901106,0.103621704292824,-0.431763086901106,0.103621704292824,-0.253443476370791,65.1729233244743,-46.7708691928064,-0.563584015142287,19.3979267773846,-0.431763086901106,-0.00221551803678605,0.0140399784467764,0,198,H0I0
90,7.91093858563924,-0.320763372073681,-0.422826611147174,0.102063239073493,-0.422826611147174,0.102063239073493,-0.256564864351504,63.7727411337077,-46.5882818911095,-0.546934343298222,19.0781157971698,-0.422826611147174,-0.0021907491525883,0.0144970614790418,0,199,H0I0
110,8.0228816063902,-0.319024210655729,-0.404891619590461,0.0858674089347323,-0.404891619590461,0.0858674089347323,-0.218966100947529,63.8835973196014,-46.9467208156482,-0.547789822237413,19.2461733003125,-0.404891619590461,-0.00182903954616807,0.0154333100547096,0,199,H0I0
130,7.92421796070019,-0.308674128421744,-0.44690241089709,0.138228282475346,-0.44690241089709,0.138228282475346,-0.357006380024662,63.4316336464191,-47.1363432729918,-0.544608388969909,19.1504277939182,-0.44690241089709,-0.00293252027792635,0.0140606402993417,0,199,H0I0
150,7.88450719412809,-0.307033942483394,-0.431415086146706,0.124381143663313,-0.431415086146706,0.124381143663313,-0.325434015022771,64.6060081992733,-47.1943546903374,-0.55712769479192,19.119151804402,-0.431415086146706,-0.00263550893913967,0.0140910754497642,0,199,H0I0
1000,7.91188149153236,-0.303862871978205,-0.407297519399434,0.103434647421229,-0.407297519399434,0.103434647421229,-0.276738077118689,65.9008083472464,-47.055113826897,-0.566795018951311,19.2042605039754,-0.407297519399434,-0.00219815954120814,0.0142079651586674,0,199,H0I0
90,7.83551899582986,-0.338626181926493,-0.469446659453154,0.130820477526661,-0.469446659453154,0.130820477526661,-0.304265556004952,64.8724952784014,-47.152268980504,-0.559030565618928,18.9739091650873,-0.469446659453154,-0.00277442592594538,0.0135960798548805,0,200,H0I0
110,7.81701768269139,-0.309583111546428,-0.426864083794663,0.117280972248235,-0.426864083794663,0.117280972248235,-0.304981770697765,63.3249970320502,-47.217890936411,-0.542157564936162,19.2890437358551,-0.426864083794663,-0.002483824879137,0.0136648729592512,0,200,H0I0
130,7.85191993803838,-0.31071543836646,-0.378121487870822,0.0674060495043627,-0.378121487870822,0.0674060495043627,-0.178881159116427,66.3140983835065,-47.8015160696309,-0.570136314659536,19.2441488060971,-0.378121487870822,-0.00141012367486785,0.0144921918212187,0,200,H0I0
150,7.93602047977839,-0.297159227888757,-0.417701133420035,0.120541905531278,-0.417701133420035,0.120541905531278,-0.328180183421265,64.4595399629471,-47.1255570345974,-0.554759953603666,19.2320701111868,-0.417701133420035,-0.00255788818459551,0.0141752522038171,0,200,H0I0
1000,7.87823480161542,-0.313375019534488,-0.456073675421649,0.142698655887161,-0.456073675421649,0.142698655887161,-0.361337618423238,65.2197528203753,-47.0011642629061,-0.561496618109256,19.2160746236085,-0.456073675421649,-0.00303606640654604,0.0137849267272386,0,200,H0I0
90,7.93293689712437,-0.303552614061987,-0.405743879640002,0.102191265578015,-0.405743879640002,0.102191265578015,-0.273902797031533,63.1914701969784,-46.9764656593131,-0.538156558162617,19.2460045299934,-0.405743879640002,-0.00217537152154305,0.014725646957115,0,201,H0I0
110,7.95752432242899,-0.324132021743369,-0.4231786712191,0.0990466494757308,-0.4231786712191,0.0990466494757308,-0.246322331646661,63.5142552506398,-47.308343256567,-0.542266292011834,19.2114714886602,-0.4231786712191,-0.00209364020503893,0.0149271768502628,0,201,H0I0
130,7.90513406630212,-0.324870335751725,-0.435861370684653,0.110991034932928,-0.435861370684653,0.110991034932928,-0.273682167226318,66.2622767458377,-46.9578088712261,-0.572220424938173,19.2055823731563,-0.435861370684653,-0.00236363317626899,0.0143231547692046,0,201,H0I0
150,7.9972021877046,-0.281187479094945,-0.400743714619372,0.119556235524428,-0.400743714619372,0.119556235524428,-0.34704410463517,63.6704599301725,-46.036948223679,-0.552914797939758,19.1359410669314,-0.400743714619372,-0.00259696266015597,0.0144472707966325,0,201,H0I0
1000,8.01800333147936,-0.310786009851033,-0.409467355890542,0.0986813460395091,-0.409467355890542,0.0986813460395091,-0.257803426836393,65.7189263302376,-46.8080054311447,-0.566892980088998,19.2626926131968,-0.409467355890542,-0.00210821514675884,0.0149790362897787,0,201,H0I0
90,7.93027422678421,-0.302020363882809,-0.397864907049581,0.0958445431667725,-0.397864907049581,0.0958445431667725,-0.259210597982752,63.4661216936292,-46.9912734313313,-0.542804064468196,19.2635709954756,-0.397864907049581,-0.00203962429975069,0.0146721826982905,0,202,H0I0
110,7.79761412683023,-0.329445994475496,-0.429842875550034,0.100396881074538,-0.429842875550034,0.100396881074538,-0.244803119778383,61.8961657292716,-46.7679000895389,-0.529916548982619,19.1457723416059,-0.429842875550034,-0.00214670491688369,0.0139246998080543,0,202,H0I0
130,7.8842217469974,-0.320824737067982,-0.439773520919093,0.118948783851111,-0.439773520919093,0.118948783851111,-0.296477401076445,62.5014623294505,-46.6910465167575,-0.53877132641257,19.3599857657577,-0.439773520919093,-0.00254757159508985,0.0140861749333951,0,202,H0I0
150,7.86247000038158,-0.316696227351617,-0.418250593377405,0.101554366025788,-0.418250593377405,0.101554366025788,-0.259183258183246,64.8419874178877,-47.1112565471406,-0.557272077430918,19.1206290810795,-0.418250593377405,-0.00215562847329641,0.0140764211486384,0,202,H0I0
1000,7.90457134304191,-0.326149732639975,-0.459087347058626,0.132937614418651,-0.459087347058626,0.132937614418651,-0.322803219357411,64.3142693257602,-46.9106497274925,-0.554809236712612,19.2291271341047,-0.459087347058626,-0.00283384722213176,0.0139443319006252,0,202,H0I0
90,7.99715880639249,-0.305962432392921,-0.404968623433167,0.0990061910402458,-0.404968623433167,0.0990061910402458,-0.263354732385569,64.4511078864677,-47.1011381858341,-0.55227541050589,19.2157586706336,-0.404968623433167,-0.00210199147735293,0.0151645112088284,0,203,H0I0
110,7.89750603008071,-0.292045747238257,-0.41624064805097,0.124194900812713,-0.41624064805097,0.124194900812713,-0.344353226195537,64.466155817122,-46.6156766637565,-0.557010218987325,19.2244864521663,-0.41624064805097,-0.00266423035556351,0.0139277641849183,0,203,H0I0
130,7.91794883343443,-0.308158973117771,-0.433580649193694,0.125421676075923,-0.433580649193694,0.125421676075923,-0.326598752502417,65.5799178554762,-46.7029543863176,-0.567545002805439,19.1668745241881,-0.433580649193694,-0.00268551910096436,0.0142609106513395,0,203,H0I0
150,7.98031806551138,-0.288635987491036,-0.380128171975491,0.0914921844844551,-0.380128171975491,0.0914921844844551,-0.261297158205211,65.4336153482776,-47.1229291848699,-0.564392759347061,19.1118740555751,-0.380128171975491,-0.00194156403405056,0.0147067691052814,0,203,H0I0
1000,7.90995071609132,-0.299265873120184,-0.433239894760374,0.13397402164019,-0.433239894760374,0.13397402164019,-0.35941141494735,65.153903200136,-46.8171636480821,-0.563802644892245,19.1408361642401,-0.433239894760374,-0.00286164327782122,0.0138995500603227,0,203,H0I0
90,7.92345244117694,-0.348819233454908,-0.480898917213196,0.132079683758288,-0.480898917213196,0.132079683758288,-0.296432491961205,65.6727411006888,-46.8788963779845,-0.570776738908576,19.2875174264913,-0.480898917213196,-0.00281746572473314,0.0145298355374054,0,204,H0I0
110,8.09597107537935,-0.296890533816905,-0.410353449988186,0.11346291617128,-0.410353449988186,0.11346291617128,-0.310305560112714,64.186557209994,-46.8584636241881,-0.554157568347112,19.2673875602471,-0.410353449988186,-0.00242139642224017,0.015692792960805,0,204,H0I0
130,7.87242251095741,-0.318812372092497,-0.420517472889589,0.101705100797092,-0.420517472889589,0.101705100797092,-0.257538888247138,63.3191007257411,-46.674637766678,-0.547174648836424,19.1363853752656,-0.420517472889589,-0.00217902281974862,0.0139486115180593,0,204,H0I0
150,7.93368808544044,-0.31589612003664,-0.407385328434606,0.0914892083979664,-0.407385328434606,0.0914892083979664,-0.235347812079837,64.7254051802887,-46.8039616267227,-0.556637224429845,19.0492702553576,-0.407385328434606,-0.00195473214698413,0.0146406028534197,0,204,H0I0
1000,7.93483502131006,-0.331068087396784,-0.445856978075119,0.114788890678335,-0.445856978075119,0.114788890678335,-0.276326640496642,65.0886085843386,-47.162938827552,-0.56003970402867,19.2301807297882,-0.445856978075119,-0.00243387909091189,0.0144128900893835,0,204,H0I0
90,7.83784304785932,-0.305593208955224,-0.406668358289292,0.101075149334068,-0.406668358289292,0.101075149334068,-0.268961456765462,66.3887678098138,-47.2383327555746,-0.576064826025067,19.1820530393405,-0.406668358289292,-0.00213968494309614,0.0136417184852352,0,205,H0I0
110,7.9119005302184,-0.317545903132401,-0.404159932628051,0.0866140294956501,-0.404159932628051,0.0866140294956501,-0.221989336524936,64.8983470291369,-46.8338264737173,-0.557661975055054,19.1649484863922,-0.404159932628051,-0.00184939040896556,0.0145189791185051,0,205,H0I0
130,7.85407689711348,-0.329800160926518,-0.445848412622311,0.116048251695793,-0.445848412622311,0.116048251695793,-0.280446620888633,66.560209515567,-47.0199046427551,-0.572371542204743,19.0692176580134,-0.445848412622311,-0.00246806650454734,0.0136730077104104,0,205,H0I0
150,7.89334797416302,-0.316568108300754,-0.439670673995113,0.123102565694359,-0.439670673995113,0.123102565694359,-0.311020428075764,65.7787302557077,-47.2694180587624,-0.565598744391944,19.2082664983195,-0.439670673995113,-0.00260427504187434,0.0141931956024586,0,205,H0I0
1000,7.87124879122152,-0.315730296044828,-0.441113137067007,0.125382841022179,-0.441113137067007,0.125382841022179,-0.317407668160328,64.5020377895019,-47.1422316153108,-0.554190004320025,19.256603337567,-0.441113137067007,-0.00265967131223922,0.0138348347975993,0,205,H0I0
90,8.04189642344495,-0.302496836452377,-0.38497682016222,0.0824799837098431,-0.38497682016222,0.0824799837098431,-0.224129801320263,65.5546727643819,-46.9901559728403,-0.567716640028174,19.1368472349775,-0.38497682016222,-0.0017552609052312,0.0157348007133417,0,206,H0I0
110,8.02042416575916,-0.3230476366634,-0.406774111961482,0.0837264752980823,-0.406774111961482,0.0837264752980823,-0.210623291761298,65.6690145653569,-46.8204241217489,-0.569166488587382,19.1635999061001,-0.406774111961482,-0.0017882468360467,0.0154302797627451,0,206,H0I0
130,7.93774608754473,-0.319593558362892,-0.439222531554244,0.119628973191352,-0.439222531554244,0.119628973191352,-0.299415734366028,63.7425909854749,-46.7535709565996,-0.549965858804341,19.1760793095923,-0.439222531554244,-0.00255871307247101,0.0143898100112038,0,206,H0I0
150,7.83756970438965,-0.324181631026855,-0.42597343216989,0.101791801143034,-0.42597343216989,0.101791801143034,-0.252762621815763,64.8583684221621,-46.852693125752,-0.561186905347708,19.0614800301026,-0.42597343216989,-0.00217259231758197,0.0139212261716165,0,206,H0I0
1000,7.92029536348408,-0.279514740646498,-0.37528188041173,0.0957671397652328,-0.37528188041173,0.0957671397652328,-0.283187096877187,63.9055933021406,-46.772797589851,-0.552055649377046,19.3869298235273,-0.37528188041173,-0.0020474965086547,0.0145358443530646,0,206,H0I0
90,7.97270148642264,-0.30851974378679,-0.411463910357564,0.102944166570775,-0.411463910357564,0.102944166570775,-0.270670685420796,66.0158440810006,-46.6810878292866,-0.575965580473055,19.2257612315906,-0.411463910357564,-0.00220526494470829,0.0149173115783583,0,207,H0I0
110,7.75543060319196,-0.328812919946283,-0.428494710104222,0.0996817901579393,-0.428494710104222,0.0996817901579393,-0.24369442989066,63.4735198745309,-46.7310303596267,-0.549197433244462,19.3007232986037,-0.428494710104222,-0.00213309634713425,0.0133150718698665,0,207,H0I0
130,7.93501948093049,-0.310162115350113,-0.423303902517464,0.113141787167352,-0.423303902517464,0.113141787167352,-0.294175984084042,64.617248763233,-47.0637288981509,-0.556876303973892,19.1678797469564,-0.423303902517464,-0.00240401238525316,0.0144549433838853,0,207,H0I0
150,7.96082020493368,-0.328167428969312,-0.42536650618175,0.0971990772124376,-0.42536650618175,0.0971990772124376,-0.238464322705447,63.7171164138829,-47.4781530665059,-0.547869781701278,19.1211317606256,-0.42536650618175,-0.00204723795966293,0.0149061899245111,0,207,H0I0
1000,7.93458552131503,-0.321433285330855,-0.415782363410257,0.0943490780794012,-0.415782363410257,0.0943490780794012,-0.237494672635911,65.9380282148071,-46.9022941277481,-0.568463088318679,19.3656843191618,-0.415782363410257,-0.00201160902326914,0.0147092151339269,0,207,H0I0
90,7.89271953910449,-0.316859957798942,-0.434906018393231,0.118046060594289,-0.434906018393231,0.118046060594289,-0.298663631864872,63.0022699184397,-47.461100230916,-0.534829985343285,19.1898002342799,-0.434906018393231,-0.00248721711085397,0.0139670404373544,0,208,H0I0
110,7.95914933931479,-0.32102222232087,-0.422341571079528,0.101319348758658,-0.422341571079528,0.101319348758658,-0.254547879815766,65.503034460625,-47.0364957175863,-0.563877780032214,19.1918241279924,-0.422341571079528,-0.00215405818849673,0.0149528351145368,0,208,H0I0
130,7.92262199319203,-0.332716015347095,-0.446864324021318,0.114148308674223,-0.446864324021318,0.114148308674223,-0.273271813709815,65.2365741817636,-46.9973486675305,-0.563248576418575,19.1403722056913,-0.446864324021318,-0.00242882443181494,0.0143565410765612,0,208,H0I0
150,7.94764772901876,-0.316693682562321,-0.434033180735723,0.117339498173402,-0.434033180735723,0.117339498173402,-0.297160758673939,65.8822562501806,-47.1606483006253,-0.567659813786544,19.2434700364796,-0.434033180735723,-0.00248808068594439,0.0146081097156965,0,208,H0I0
1000,7.9563173093395,-0.308326385603312,-0.43496204060156,0.126635654998247,-0.43496204060156,0.126635654998247,-0.329356132605667,64.1577861926167,-47.3678433908892,-0.552229160885645,19.1998433620174,-0.43496204060156,-0.00267345198626047,0.0142495135153764,0,208,H0I0
90,7.95952171993716,-0.347838706825924,-0.455728544204936,0.107889837379012,-0.455728544204936,0.107889837379012,-0.245847522033924,66.920245356465,-47.1752572331544,-0.580697397854097,19.3289175055715,-0.455728544204936,-0.00228700051058096,0.0150256391671043,0,209,H0I0
110,7.98257725344215,-0.304141232592781,-0.437824261035048,0.133683028442267,-0.437824261035048,0.133683028442267,-0.352029772948592,63.3618134585547,-46.5356601062194,-0.547725454432886,19.1403475253067,-0.437824261035048,-0.00287270080916722,0.0143899228936296,0,209,H0I0
130,7.97906558661422,-0.315044273698734,-0.433816087240008,0.118771813541274,-0.433816087240008,0.118771813541274,-0.302413039618329,66.023317680435,-46.7400665207026,-0.570805578348154,19.2225722102407,-0.433816087240008,-0.0025411134896153,0.0146936778228866,0,209,H0I0
150,7.87990408983239,-0.303995744070012,-0.413337634125907,0.109341890055894,-0.413337634125907,0.109341890055894,-0.291547471297835,65.3623717370205,-47.0117986489649,-0.565691775793145,19.1991152040975,-0.413337634125907,-0.00232583932540734,0.0139176351554176,0,209,H0I0
1000,8.04335263253563,-0.308921989092835,-0.379719716670565,0.0707977275777297,-0.379719716670565,0.0707977275777297,-0.188834160244735,66.3157264169042,-46.8929964982967,-0.571198124853994,19.1778192687084,-0.379719716670565,-0.00150977188204002,0.0154888439655191,0,209,H0I0
90,7.80617126028089,-0.304760776029768,-0.435706377769798,0.13094560174003,-0.435706377769798,0.13094560174003,-0.344469074854261,63.5559658370896,-46.7390290693539,-0.546004276759908,19.1784809707502,-0.435706377769798,-0.00280163290396396,0.0133170527314685,0,210,H0I0
110,7.86780632316215,-0.311932461870239,-0.426981813970757,0.115049352100518,-0.426981813970757,0.115049352100518,-0.296883365526461,64.7071576084593,-46.4113222440189,-0.560358641279839,19.1851151645983,-0.426981813970757,-0.00247890701100084,0.013791891952033,0,210,H0I0
130,7.95398790083933,-0.289009642135356,-0.380328802169791,0.0913191600344345,-0.380328802169791,0.0913191600344345,-0.260437012559264,65.0832775090987,-46.4813197361062,-0.561881569222734,19.2997225988942,-0.380328802169791,-0.00196464215200625,0.0145405989043261,0,210,H0I0
150,7.88217778526827,-0.298333097348767,-0.420889132889056,0.122556035540289,-0.420889132889056,0.122556035540289,-0.331818618565833,64.474876700958,-47.1677642780063,-0.55413616661247,19.3220157686599,-0.420889132889056,-0.00259830071270593,0.0139429444213081,0,210,H0I0
1000,7.87689360254093,-0.301399447843076,-0.417737312185108,0.116337864342032,-0.417737312185108,0.116337864342032,-0.312226978100426,64.346638858723,-46.4072953499286,-0.558744847369133,19.094643179705,-0.417737312185108,-0.00250688740778364,0.0139129414768907,0,210,H0I0
90,8.05149510324993,-0.317330343931546,-0.43017795698461,0.112847613053063,-0.43017795698461,0.112847613053063,-0.285744947271275,62.5129631334875,-46.9216038475278,-0.530296086730893,19.308813590617,-0.43017795698461,-0.00240502463257144,0.0155716195447264,0,211,H0I0
110,7.80796264560717,-0.314006405233606,-0.428694142113919,0.114687736880313,-0.428694142113919,0.114687736880313,-0.293727056349795,64.4620238132774,-46.928539194029,-0.555822603594721,19.157825626581,-0.428694142113919,-0.00244388039453197,0.0132414304992472,0,211,H0I0
130,8.08245086171433,-0.311304298653372,-0.389113556818065,0.0778092581646927,-0.389113556818065,0.0778092581646927,-0.204978605681573,67.0860198675036,-46.4920248683229,-0.581130957020986,19.3102437569623,-0.389113556818065,-0.00167360441678047,0.0155738108528367,0,211,H0I0
